Sample 1,Sample 2,Passed?,Should?,Hamming
`153/2,'59/3,0,0,0.5004444444444445
`153/2,'59/4,0,0,0.4902222222222222
`153/2,'59/5,0,0,0.5048888888888889
`153/2,'6/1,0,0,0.5
`153/2,'6/3,0,0,0.4737777777777778
`153/2,'6/4,0,0,0.4666666666666667
`153/2,'61/1,0,0,0.484
`153/2,'61/2,0,0,0.4911111111111111
`153/2,'61/3,0,0,0.4742222222222222
`153/2,'69/1,0,0,0.4822222222222222
`153/2,'69/2,0,0,0.46044444444444443
`153/2,'7/2,0,0,0.4702222222222222
`153/2,'7/3,0,0,0.4706666666666667
`153/2,'70/1,0,0,0.47555555555555556
`153/2,'70/2,0,0,0.48844444444444446
`153/2,'72/1,0,0,0.4702222222222222
`153/2,'72/2,0,0,0.47244444444444444
`153/2,'72/3,0,0,0.46355555555555555
`153/2,'72/4,0,0,0.49333333333333335
`153/2,'72/5,0,0,0.484
`153/2,'74/1,0,0,0.4951111111111111
`153/2,'74/2,0,0,0.48133333333333334
`153/2,'74/3,0,0,0.4875555555555556
`153/2,'74/4,0,0,0.5008888888888889
`153/2,'74/5,0,0,0.4777777777777778
`153/2,'76/1,0,0,0.4702222222222222
`153/2,'76/2,0,0,0.4573333333333333
`153/2,'76/3,0,0,0.4631111111111111
`153/2,'76/5,0,0,0.476
`153/2,'78/4,0,0,0.4831111111111111
`153/2,'78/5,0,0,0.48844444444444446
`153/2,'8/1,0,0,0.5008888888888889
`153/2,'8/2,0,0,0.5017777777777778
`153/2,'8/3,0,0,0.5137777777777778
`153/2,'8/4,0,0,0.5097777777777778
`153/2,'8/5,0,0,0.49644444444444447
`153/2,'81/1,0,0,0.49466666666666664
`153/2,'81/2,0,0,0.48977777777777776
`153/2,'81/4,0,0,0.5093333333333333
`153/2,'81/5,0,0,0.5093333333333333
`153/2,'83/1,0,0,0.4786666666666667
`153/2,'83/2,0,0,0.4786666666666667
`153/2,'83/3,0,0,0.476
`153/2,'83/4,0,0,0.464
`153/2,'83/5,0,0,0.4573333333333333
`153/2,'84/1,0,0,0.47644444444444445
`153/2,'84/2,0,0,0.4751111111111111
`153/2,'84/3,0,0,0.48533333333333334
`153/2,'84/5,0,0,0.488
`153/2,'85/1,0,0,0.46755555555555556
`153/2,'85/2,0,0,0.4875555555555556
`153/2,'85/3,0,0,0.4822222222222222
`153/2,'85/4,0,0,0.4822222222222222
`153/2,'85/5,0,0,0.4817777777777778
`153/2,'88/1,0,0,0.48088888888888887
`153/2,'88/2,0,0,0.4826666666666667
`153/2,'88/3,0,0,0.47955555555555557
`153/2,'88/4,0,0,0.47155555555555556
`153/2,'88/5,0,0,0.4866666666666667
`153/2,'89/1,0,0,0.5044444444444445
`153/2,'89/2,0,0,0.528
`153/2,'89/3,0,0,0.5102222222222222
`153/2,'89/4,0,0,0.49866666666666665
`153/2,'89/5,0,0,0.496
`153/2,'91/2,0,0,0.4955555555555556
`153/2,'91/3,0,0,0.5013333333333333
`153/2,'91/4,0,0,0.5004444444444445
`153/2,'94/1,0,0,0.4608888888888889
`153/2,'94/2,0,0,0.4622222222222222
`153/2,'94/3,0,0,0.46844444444444444
`153/2,'94/4,0,0,0.4817777777777778
`153/2,'94/5,0,0,0.4622222222222222
`153/2,'96/1,0,0,0.4822222222222222
`153/2,'96/2,0,0,0.5013333333333333
`153/2,'96/3,0,0,0.484
`153/2,'99/1,0,0,0.4728888888888889
`153/2,'99/2,0,0,0.4786666666666667
`153/2,'99/3,0,0,0.5026666666666667
`153/2,'99/4,0,0,0.49244444444444446
`153/2,'99/5,0,0,0.48533333333333334
`155/1,'1/1,0,0,0.49866666666666665
`155/1,'1/2,0,0,0.4951111111111111
`155/1,'1/3,0,0,0.5044444444444445
`155/1,'1/4,0,0,0.4968888888888889
`155/1,'1/5,0,0,0.488
`155/1,'10/1,0,0,0.5217777777777778
`155/1,'10/2,0,0,0.5204444444444445
`155/1,'10/3,0,0,0.5151111111111111
`155/1,'10/4,0,0,0.5013333333333333
`155/1,'10/5,0,0,0.5026666666666667
`155/1,'100/1,0,0,0.49244444444444446
`155/1,'100/2,0,0,0.48355555555555557
`155/1,'100/3,0,0,0.4817777777777778
`155/1,'100/4,0,0,0.4817777777777778
`155/1,'100/5,0,0,0.4791111111111111
`155/1,'101/1,0,0,0.45066666666666666
`155/1,'101/2,0,0,0.47688888888888886
`155/1,'101/3,0,0,0.45866666666666667
`155/1,'101/5,0,0,0.4653333333333333
`155/1,'102/1,0,0,0.4866666666666667
`155/1,'102/3,0,0,0.476
`155/1,'102/4,0,0,0.468
`155/1,'104/1,0,0,0.49066666666666664
`155/1,'104/2,0,0,0.4955555555555556
`155/1,'104/5,0,0,0.48355555555555557
`155/1,'105/1,0,0,0.46266666666666667
`155/1,'105/2,0,0,0.4653333333333333
`155/1,'105/3,0,0,0.46355555555555555
`155/1,'105/4,0,0,0.4728888888888889
`155/1,'105/5,0,0,0.4631111111111111
`155/1,'106/1,0,0,0.5048888888888889
`155/1,'106/2,0,0,0.5
`155/1,'106/3,0,0,0.5062222222222222
`155/1,'106/4,0,0,0.5053333333333333
`155/1,'106/5,0,0,0.49822222222222223
`155/1,'11/1,0,0,0.47555555555555556
`155/1,'11/2,0,0,0.4671111111111111
`155/1,'11/3,0,0,0.4728888888888889
`155/1,'11/5,0,0,0.4706666666666667
`155/1,'113/1,0,0,0.5124444444444445
`155/1,'113/2,0,0,0.5066666666666667
`155/1,'113/3,0,0,0.49466666666666664
`155/1,'113/4,0,0,0.504
`155/1,'113/5,0,0,0.5066666666666667
`155/1,'12/1,0,0,0.4751111111111111
`155/1,'12/2,0,0,0.468
`155/1,'12/3,0,0,0.47688888888888886
`155/1,'12/4,0,0,0.47688888888888886
`155/1,'12/5,0,0,0.4777777777777778
`155/1,'124/1,0,0,0.4826666666666667
`155/1,'124/2,0,0,0.4862222222222222
`155/1,'124/3,0,0,0.4831111111111111
`155/1,'124/4,0,0,0.492
`155/1,'124/5,0,0,0.4955555555555556
`155/1,'125/1,0,0,0.4911111111111111
`155/1,'125/2,0,0,0.5137777777777778
`155/1,'125/4,0,0,0.4902222222222222
`155/1,'125/5,0,0,0.49244444444444446
`155/1,'126/2,0,0,0.5062222222222222
`155/1,'126/3,0,0,0.49866666666666665
`155/1,'126/4,0,0,0.49422222222222223
`155/1,'13/1,0,0,0.48088888888888887
`155/1,'13/2,0,0,0.4817777777777778
`155/1,'13/4,0,0,0.4746666666666667
`155/1,'130/1,0,0,0.5066666666666667
`155/1,'130/2,0,0,0.5008888888888889
`155/1,'130/3,0,0,0.5071111111111111
`155/1,'130/4,0,0,0.504
`155/1,'130/5,0,0,0.5057777777777778
`155/1,'131/1,0,0,0.48844444444444446
`155/1,'131/2,0,0,0.5004444444444445
`155/1,'131/3,0,0,0.49733333333333335
`155/1,'131/4,0,0,0.5004444444444445
`155/1,'131/5,0,0,0.5191111111111111
`155/1,'135/1,0,0,0.488
`155/1,'135/2,0,0,0.49777777777777776
`155/1,'135/3,0,0,0.484
`155/1,'135/4,0,0,0.5071111111111111
`155/1,'135/5,0,0,0.5026666666666667
`155/1,'136/1,0,0,0.5013333333333333
`155/1,'136/2,0,0,0.484
`155/1,'136/3,0,0,0.4742222222222222
`155/1,'136/4,0,0,0.48088888888888887
`155/1,'136/5,0,0,0.4662222222222222
`155/1,'14/1,0,0,0.49422222222222223
`155/1,'14/2,0,0,0.48844444444444446
`155/1,'14/3,0,0,0.5128888888888888
`155/1,'14/4,0,0,0.52
`155/1,'14/5,0,0,0.4888888888888889
`155/1,'140/1,0,0,0.484
`155/1,'140/3,0,0,0.49466666666666664
`155/1,'140/4,0,0,0.4831111111111111
`155/1,'141/1,0,0,0.476
`155/1,'141/2,0,0,0.4817777777777778
`155/1,'141/3,0,0,0.46355555555555555
`155/1,'141/4,0,0,0.48
`155/1,'141/5,0,0,0.48444444444444446
`155/1,'142/1,0,0,0.45955555555555555
`155/1,'142/2,0,0,0.48355555555555557
`155/1,'142/3,0,0,0.4537777777777778
`155/1,'142/4,0,0,0.4577777777777778
`155/1,'142/5,0,0,0.4617777777777778
`155/1,'143/1,0,0,0.48088888888888887
`155/1,'143/2,0,0,0.4817777777777778
`155/1,'143/3,0,0,0.4911111111111111
`155/1,'143/4,0,0,0.48044444444444445
`155/1,'143/5,0,0,0.4915555555555556
`155/1,'147/1,0,0,0.47155555555555556
`155/1,'147/2,0,0,0.4791111111111111
`155/1,'147/3,0,0,0.4777777777777778
`155/1,'147/4,0,0,0.4657777777777778
`155/1,'147/5,0,0,0.4617777777777778
`155/1,'148/2,0,0,0.48933333333333334
`155/1,'148/3,0,0,0.4688888888888889
`155/1,'148/4,0,0,0.48
`155/1,'148/5,0,0,0.4951111111111111
`155/1,'15/1,0,0,0.4488888888888889
`155/1,'15/2,0,0,0.44533333333333336
`155/1,'15/3,0,0,0.468
`155/1,'15/4,0,0,0.45955555555555555
`155/1,'15/5,0,0,0.4524444444444444
`155/1,'151/1,0,0,0.488
`155/1,'151/2,0,0,0.49777777777777776
`155/1,'151/3,0,0,0.4902222222222222
`155/1,'151/4,0,0,0.49066666666666664
`155/1,'151/5,0,0,0.5022222222222222
`155/1,'152/1,0,0,0.4862222222222222
`155/1,'152/2,0,0,0.4888888888888889
`155/1,'152/3,0,0,0.4791111111111111
`155/1,'152/4,0,0,0.48088888888888887
`155/1,'152/5,0,0,0.49644444444444447
`155/1,'153/2,0,0,0.48088888888888887
`155/1,'153/3,0,0,0.4777777777777778
`155/1,'155/2,1,1,0.24933333333333332
`155/1,'155/3,1,1,0.232
`155/1,'155/4,0,1,0.30577777777777776
`155/1,'158/1,0,0,0.484
`155/1,'158/2,0,0,0.4862222222222222
`155/1,'158/3,0,0,0.48
`155/1,'158/4,0,0,0.4666666666666667
`155/1,'158/5,0,0,0.48844444444444446
`155/1,'16/1,0,0,0.4777777777777778
`155/1,'16/2,0,0,0.49244444444444446
`155/1,'16/3,0,0,0.48533333333333334
`155/1,'16/4,0,0,0.5008888888888889
`155/1,'16/5,0,0,0.48444444444444446
`155/1,'161/1,0,0,0.4875555555555556
`155/1,'161/2,0,0,0.49955555555555553
`155/1,'161/3,0,0,0.49466666666666664
`155/1,'161/4,0,0,0.5017777777777778
`155/1,'161/5,0,0,0.5093333333333333
`155/1,'162/1,0,0,0.4911111111111111
`155/1,'162/3,0,0,0.49733333333333335
`155/1,'162/5,0,0,0.5177777777777778
`155/1,'165/1,0,0,0.5026666666666667
`155/1,'165/2,0,0,0.48933333333333334
`155/1,'165/3,0,0,0.4866666666666667
`155/1,'165/4,0,0,0.4875555555555556
`155/1,'165/5,0,0,0.5022222222222222
`155/1,'166/2,0,0,0.4791111111111111
`155/1,'166/4,0,0,0.48133333333333334
`155/1,'166/5,0,0,0.47244444444444444
`155/1,'167/1,0,0,0.5048888888888889
`155/1,'167/2,0,0,0.48
`155/1,'167/3,0,0,0.4875555555555556
`155/1,'167/4,0,0,0.48133333333333334
`155/1,'167/5,0,0,0.476
`155/1,'168/1,0,0,0.5093333333333333
`155/1,'168/3,0,0,0.5204444444444445
`155/1,'168/5,0,0,0.5306666666666666
`155/1,'169/1,0,0,0.5102222222222222
`155/1,'169/2,0,0,0.4751111111111111
`155/1,'169/3,0,0,0.4826666666666667
`155/1,'169/4,0,0,0.49377777777777776
`155/1,'169/5,0,0,0.49644444444444447
`155/1,'170/1,0,0,0.47955555555555557
`155/1,'170/2,0,0,0.4688888888888889
`155/1,'170/3,0,0,0.48044444444444445
`155/1,'171/1,0,0,0.49644444444444447
`155/1,'171/5,0,0,0.5013333333333333
`155/1,'175/1,0,0,0.47644444444444445
`155/1,'175/2,0,0,0.46044444444444443
`155/1,'175/3,0,0,0.4871111111111111
`155/1,'175/4,0,0,0.46355555555555555
`155/1,'175/5,0,0,0.48088888888888887
`155/1,'177/1,0,0,0.5186666666666667
`155/1,'177/2,0,0,0.49955555555555553
`155/1,'177/3,0,0,0.49777777777777776
`155/1,'177/4,0,0,0.5
`155/1,'177/5,0,0,0.5102222222222222
`155/1,'178/1,0,0,0.4871111111111111
`155/1,'178/3,0,0,0.48577777777777775
`155/1,'180/2,0,0,0.476
`155/1,'180/3,0,0,0.4862222222222222
`155/1,'180/4,0,0,0.4791111111111111
`155/1,'180/5,0,0,0.4888888888888889
`155/1,'181/1,0,0,0.48577777777777775
`155/1,'181/2,0,0,0.496
`155/1,'181/3,0,0,0.47955555555555557
`155/1,'181/4,0,0,0.49777777777777776
`155/1,'181/5,0,0,0.4648888888888889
`155/1,'182/1,0,0,0.47155555555555556
`155/1,'182/2,0,0,0.48133333333333334
`155/1,'182/3,0,0,0.48844444444444446
`155/1,'182/4,0,0,0.48577777777777775
`155/1,'182/5,0,0,0.47155555555555556
`155/1,'183/1,0,0,0.4791111111111111
`155/1,'183/2,0,0,0.4702222222222222
`155/1,'183/3,0,0,0.48577777777777775
`155/1,'183/4,0,0,0.4871111111111111
`155/1,'183/5,0,0,0.4817777777777778
`155/1,'186/1,0,0,0.4955555555555556
`155/1,'186/2,0,0,0.48533333333333334
`155/1,'186/4,0,0,0.4831111111111111
`155/1,'186/5,0,0,0.49733333333333335
`155/1,'19/1,0,0,0.48044444444444445
`155/1,'19/2,0,0,0.49333333333333335
`155/1,'19/3,0,0,0.48488888888888887
`155/1,'19/4,0,0,0.4911111111111111
`155/1,'19/5,0,0,0.49466666666666664
`155/1,'190/1,0,0,0.49733333333333335
`155/1,'190/2,0,0,0.4928888888888889
`155/1,'190/3,0,0,0.48
`155/1,'192/1,0,0,0.47688888888888886
`155/1,'192/2,0,0,0.5053333333333333
`155/1,'192/3,0,0,0.496
`155/1,'192/4,0,0,0.5155555555555555
`155/1,'192/5,0,0,0.5017777777777778
`155/1,'194/2,0,0,0.49733333333333335
`155/1,'194/3,0,0,0.4915555555555556
`155/1,'194/4,0,0,0.5044444444444445
`155/1,'194/5,0,0,0.48933333333333334
`155/1,'195/1,0,0,0.5155555555555555
`155/1,'195/3,0,0,0.5022222222222222
`155/1,'195/4,0,0,0.4928888888888889
`155/1,'195/5,0,0,0.4991111111111111
`155/1,'196/1,0,0,0.5017777777777778
`155/1,'196/2,0,0,0.5053333333333333
`155/1,'196/3,0,0,0.4951111111111111
`155/1,'196/4,0,0,0.4888888888888889
`155/1,'199/1,0,0,0.47155555555555556
`155/1,'199/2,0,0,0.46755555555555556
`155/1,'199/3,0,0,0.47333333333333333
`155/1,'199/4,0,0,0.4648888888888889
`155/1,'199/5,0,0,0.4671111111111111
`155/1,'2/1,0,0,0.4711111111111111
`155/1,'2/2,0,0,0.4871111111111111
`155/1,'2/3,0,0,0.492
`155/1,'2/5,0,0,0.48488888888888887
`155/1,'214/1,0,0,0.4968888888888889
`155/1,'214/2,0,0,0.4786666666666667
`155/1,'214/4,0,0,0.4871111111111111
`155/1,'214/5,0,0,0.4826666666666667
`155/1,'220/1,0,0,0.4608888888888889
`155/1,'220/2,0,0,0.48977777777777776
`155/1,'220/3,0,0,0.4791111111111111
`155/1,'220/4,0,0,0.48844444444444446
`155/1,'220/5,0,0,0.49244444444444446
`155/1,'221/1,0,0,0.48933333333333334
`155/1,'221/2,0,0,0.4888888888888889
`155/1,'221/3,0,0,0.4728888888888889
`155/1,'221/4,0,0,0.48977777777777776
`155/1,'221/5,0,0,0.5266666666666666
`155/1,'222/1,0,0,0.5053333333333333
`155/1,'222/2,0,0,0.5013333333333333
`155/1,'222/3,0,0,0.5
`155/1,'224/2,0,0,0.5324444444444445
`155/1,'224/4,0,0,0.5084444444444445
`155/1,'225/1,0,0,0.4928888888888889
`155/1,'225/2,0,0,0.49822222222222223
`155/1,'225/4,0,0,0.4902222222222222
`155/1,'225/5,0,0,0.48
`155/1,'227/1,0,0,0.4968888888888889
`155/1,'227/2,0,0,0.5088888888888888
`155/1,'227/3,0,0,0.5048888888888889
`155/1,'227/4,0,0,0.4928888888888889
`155/1,'237/1,0,0,0.49733333333333335
`155/1,'237/2,0,0,0.5022222222222222
`155/1,'237/3,0,0,0.5088888888888888
`155/1,'237/4,0,0,0.49822222222222223
`155/1,'237/5,0,0,0.4871111111111111
`155/1,'25/1,0,0,0.48355555555555557
`155/1,'25/2,0,0,0.4888888888888889
`155/1,'25/3,0,0,0.47733333333333333
`155/1,'27/1,0,0,0.4991111111111111
`155/1,'27/2,0,0,0.5115555555555555
`155/1,'27/3,0,0,0.5097777777777778
`155/1,'27/4,0,0,0.5057777777777778
`155/1,'27/5,0,0,0.5062222222222222
`155/1,'29/1,0,0,0.48
`155/1,'29/2,0,0,0.49066666666666664
`155/1,'29/3,0,0,0.492
`155/1,'29/4,0,0,0.4711111111111111
`155/1,'35/1,0,0,0.4902222222222222
`155/1,'35/2,0,0,0.5048888888888889
`155/1,'35/3,0,0,0.49822222222222223
`155/1,'37/3,0,0,0.47955555555555557
`155/1,'37/4,0,0,0.4862222222222222
`155/1,'38/1,0,0,0.49955555555555553
`155/1,'38/2,0,0,0.4688888888888889
`155/1,'38/3,0,0,0.4817777777777778
`155/1,'38/4,0,0,0.48977777777777776
`155/1,'38/5,0,0,0.48844444444444446
`155/1,'40/1,0,0,0.47155555555555556
`155/1,'40/2,0,0,0.4524444444444444
`155/1,'41/1,0,0,0.49644444444444447
`155/1,'41/3,0,0,0.47644444444444445
`155/1,'41/4,0,0,0.48577777777777775
`155/1,'41/5,0,0,0.4862222222222222
`155/1,'42/1,0,0,0.4955555555555556
`155/1,'42/3,0,0,0.5035555555555555
`155/1,'42/4,0,0,0.5
`155/1,'42/5,0,0,0.484
`155/1,'44/1,0,0,0.5008888888888889
`155/1,'44/2,0,0,0.5057777777777778
`155/1,'44/3,0,0,0.5097777777777778
`155/1,'44/4,0,0,0.508
`155/1,'44/5,0,0,0.5004444444444445
`155/1,'45/3,0,0,0.472
`155/1,'45/4,0,0,0.4782222222222222
`155/1,'45/5,0,0,0.4711111111111111
`155/1,'46/2,0,0,0.5053333333333333
`155/1,'46/3,0,0,0.49777777777777776
`155/1,'46/4,0,0,0.4915555555555556
`155/1,'46/5,0,0,0.4866666666666667
`155/1,'47/2,0,0,0.49777777777777776
`155/1,'47/3,0,0,0.49377777777777776
`155/1,'47/4,0,0,0.4902222222222222
`155/1,'47/5,0,0,0.4955555555555556
`155/1,'49/3,0,0,0.4791111111111111
`155/1,'49/4,0,0,0.4662222222222222
`155/1,'49/5,0,0,0.4871111111111111
`155/1,'51/1,0,0,0.5191111111111111
`155/1,'51/2,0,0,0.516
`155/1,'51/3,0,0,0.5111111111111111
`155/1,'51/4,0,0,0.5013333333333333
`155/1,'51/5,0,0,0.5093333333333333
`155/1,'54/1,0,0,0.5071111111111111
`155/1,'54/5,0,0,0.4991111111111111
`155/1,'55/1,0,0,0.5177777777777778
`155/1,'55/2,0,0,0.5035555555555555
`155/1,'55/3,0,0,0.5088888888888888
`155/1,'55/4,0,0,0.48977777777777776
`155/1,'55/5,0,0,0.52
`155/1,'56/1,0,0,0.4671111111111111
`155/1,'56/2,0,0,0.47955555555555557
`155/1,'56/4,0,0,0.4817777777777778
`155/1,'58/1,0,0,0.5168888888888888
`155/1,'58/2,0,0,0.5031111111111111
`155/1,'58/3,0,0,0.5084444444444445
`155/1,'58/5,0,0,0.4968888888888889
`155/1,'59/1,0,0,0.4875555555555556
`155/1,'59/2,0,0,0.4888888888888889
`155/1,'59/3,0,0,0.472
`155/1,'59/4,0,0,0.47155555555555556
`155/1,'59/5,0,0,0.49777777777777776
`155/1,'6/1,0,0,0.476
`155/1,'6/3,0,0,0.4951111111111111
`155/1,'6/4,0,0,0.49333333333333335
`155/1,'61/1,0,0,0.47333333333333333
`155/1,'61/2,0,0,0.4786666666666667
`155/1,'61/3,0,0,0.46444444444444444
`155/1,'69/1,0,0,0.4582222222222222
`155/1,'69/2,0,0,0.472
`155/1,'7/2,0,0,0.4826666666666667
`155/1,'7/3,0,0,0.49822222222222223
`155/1,'70/1,0,0,0.4737777777777778
`155/1,'70/2,0,0,0.47333333333333333
`155/1,'72/1,0,0,0.4657777777777778
`155/1,'72/2,0,0,0.4786666666666667
`155/1,'72/3,0,0,0.4653333333333333
`155/1,'72/4,0,0,0.48088888888888887
`155/1,'72/5,0,0,0.48044444444444445
`155/1,'74/1,0,0,0.48533333333333334
`155/1,'74/2,0,0,0.4777777777777778
`155/1,'74/3,0,0,0.4955555555555556
`155/1,'74/4,0,0,0.48577777777777775
`155/1,'74/5,0,0,0.4786666666666667
`155/1,'76/1,0,0,0.48977777777777776
`155/1,'76/2,0,0,0.49466666666666664
`155/1,'76/3,0,0,0.48444444444444446
`155/1,'76/5,0,0,0.47688888888888886
`155/1,'78/4,0,0,0.4751111111111111
`155/1,'78/5,0,0,0.492
`155/1,'8/1,0,0,0.4875555555555556
`155/1,'8/2,0,0,0.5008888888888889
`155/1,'8/3,0,0,0.49333333333333335
`155/1,'8/4,0,0,0.49377777777777776
`155/1,'8/5,0,0,0.49466666666666664
`155/1,'81/1,0,0,0.5115555555555555
`155/1,'81/2,0,0,0.4888888888888889
`155/1,'81/4,0,0,0.5128888888888888
`155/1,'81/5,0,0,0.5057777777777778
`155/1,'83/1,0,0,0.46266666666666667
`155/1,'83/2,0,0,0.484
`155/1,'83/3,0,0,0.4875555555555556
`155/1,'83/4,0,0,0.48355555555555557
`155/1,'83/5,0,0,0.47688888888888886
`155/1,'84/1,0,0,0.5208888888888888
`155/1,'84/2,0,0,0.508
`155/1,'84/3,0,0,0.5182222222222223
`155/1,'84/5,0,0,0.5173333333333333
`155/1,'85/1,0,0,0.4657777777777778
`155/1,'85/2,0,0,0.45111111111111113
`155/1,'85/3,0,0,0.4697777777777778
`155/1,'85/4,0,0,0.45911111111111114
`155/1,'85/5,0,0,0.4631111111111111
`155/1,'88/1,0,0,0.49955555555555553
`155/1,'88/2,0,0,0.5093333333333333
`155/1,'88/3,0,0,0.4955555555555556
`155/1,'88/4,0,0,0.4911111111111111
`155/1,'88/5,0,0,0.5071111111111111
`155/1,'89/1,0,0,0.5044444444444445
`155/1,'89/2,0,0,0.5013333333333333
`155/1,'89/3,0,0,0.5093333333333333
`155/1,'89/4,0,0,0.4968888888888889
`155/1,'89/5,0,0,0.49422222222222223
`155/1,'91/2,0,0,0.5
`155/1,'91/3,0,0,0.49066666666666664
`155/1,'91/4,0,0,0.49422222222222223
`155/1,'94/1,0,0,0.468
`155/1,'94/2,0,0,0.4737777777777778
`155/1,'94/3,0,0,0.48
`155/1,'94/4,0,0,0.4693333333333333
`155/1,'94/5,0,0,0.488
`155/1,'96/1,0,0,0.476
`155/1,'96/2,0,0,0.4862222222222222
`155/1,'96/3,0,0,0.4928888888888889
`155/1,'99/1,0,0,0.5022222222222222
`155/1,'99/2,0,0,0.49466666666666664
`155/1,'99/3,0,0,0.5071111111111111
`155/1,'99/4,0,0,0.52
`155/1,'99/5,0,0,0.5022222222222222
`158/1,'1/1,0,0,0.5053333333333333
`158/1,'1/2,0,0,0.4928888888888889
`158/1,'1/3,0,0,0.4968888888888889
`158/1,'1/4,0,0,0.5088888888888888
`158/1,'1/5,0,0,0.48844444444444446
`158/1,'10/1,0,0,0.5062222222222222
`158/1,'10/2,0,0,0.49422222222222223
`158/1,'10/3,0,0,0.5048888888888889
`158/1,'10/4,0,0,0.5115555555555555
`158/1,'10/5,0,0,0.496
`158/1,'100/1,0,0,0.5204444444444445
`158/1,'100/2,0,0,0.49377777777777776
`158/1,'100/3,0,0,0.49466666666666664
`158/1,'100/4,0,0,0.4902222222222222
`158/1,'100/5,0,0,0.48933333333333334
`158/1,'101/1,0,0,0.4902222222222222
`158/1,'101/2,0,0,0.4871111111111111
`158/1,'101/3,0,0,0.4608888888888889
`158/1,'101/5,0,0,0.49333333333333335
`158/1,'102/1,0,0,0.4915555555555556
`158/1,'102/3,0,0,0.4871111111111111
`158/1,'102/4,0,0,0.4817777777777778
`158/1,'104/1,0,0,0.4617777777777778
`158/1,'104/2,0,0,0.45955555555555555
`158/1,'104/5,0,0,0.4671111111111111
`158/1,'105/1,0,0,0.47733333333333333
`158/1,'105/2,0,0,0.4871111111111111
`158/1,'105/3,0,0,0.4871111111111111
`158/1,'105/4,0,0,0.492
`158/1,'105/5,0,0,0.48577777777777775
`158/1,'106/1,0,0,0.516
`158/1,'106/2,0,0,0.504
`158/1,'106/3,0,0,0.5013333333333333
`158/1,'106/4,0,0,0.5128888888888888
`158/1,'106/5,0,0,0.5128888888888888
`158/1,'11/1,0,0,0.4617777777777778
`158/1,'11/2,0,0,0.45155555555555554
`158/1,'11/3,0,0,0.4582222222222222
`158/1,'11/5,0,0,0.43733333333333335
`158/1,'113/1,0,0,0.49777777777777776
`158/1,'113/2,0,0,0.5044444444444445
`158/1,'113/3,0,0,0.5013333333333333
`158/1,'113/4,0,0,0.5035555555555555
`158/1,'113/5,0,0,0.4928888888888889
`158/1,'12/1,0,0,0.5057777777777778
`158/1,'12/2,0,0,0.488
`158/1,'12/3,0,0,0.49244444444444446
`158/1,'12/4,0,0,0.488
`158/1,'12/5,0,0,0.4888888888888889
`158/1,'124/1,0,0,0.5088888888888888
`158/1,'124/2,0,0,0.5115555555555555
`158/1,'124/3,0,0,0.5031111111111111
`158/1,'124/4,0,0,0.4888888888888889
`158/1,'124/5,0,0,0.4888888888888889
`158/1,'125/1,0,0,0.49422222222222223
`158/1,'125/2,0,0,0.5106666666666667
`158/1,'125/4,0,0,0.5022222222222222
`158/1,'125/5,0,0,0.48933333333333334
`158/1,'126/2,0,0,0.49066666666666664
`158/1,'126/3,0,0,0.48844444444444446
`158/1,'126/4,0,0,0.45466666666666666
`158/1,'13/1,0,0,0.5026666666666667
`158/1,'13/2,0,0,0.4928888888888889
`158/1,'13/4,0,0,0.5008888888888889
`158/1,'130/1,0,0,0.4751111111111111
`158/1,'130/2,0,0,0.46844444444444444
`158/1,'130/3,0,0,0.4817777777777778
`158/1,'130/4,0,0,0.4786666666666667
`158/1,'130/5,0,0,0.48933333333333334
`158/1,'131/1,0,0,0.5057777777777778
`158/1,'131/2,0,0,0.5097777777777778
`158/1,'131/3,0,0,0.5102222222222222
`158/1,'131/4,0,0,0.5133333333333333
`158/1,'131/5,0,0,0.49644444444444447
`158/1,'135/1,0,0,0.46266666666666667
`158/1,'135/2,0,0,0.47688888888888886
`158/1,'135/3,0,0,0.47555555555555556
`158/1,'135/4,0,0,0.4871111111111111
`158/1,'135/5,0,0,0.4782222222222222
`158/1,'136/1,0,0,0.49733333333333335
`158/1,'136/2,0,0,0.47733333333333333
`158/1,'136/3,0,0,0.47733333333333333
`158/1,'136/4,0,0,0.4688888888888889
`158/1,'136/5,0,0,0.47644444444444445
`158/1,'14/1,0,0,0.46266666666666667
`158/1,'14/2,0,0,0.45066666666666666
`158/1,'14/3,0,0,0.45466666666666666
`158/1,'14/4,0,0,0.4608888888888889
`158/1,'14/5,0,0,0.46444444444444444
`158/1,'140/1,0,0,0.4968888888888889
`158/1,'140/3,0,0,0.48533333333333334
`158/1,'140/4,0,0,0.49955555555555553
`158/1,'141/1,0,0,0.4791111111111111
`158/1,'141/2,0,0,0.4662222222222222
`158/1,'141/3,0,0,0.45422222222222225
`158/1,'141/4,0,0,0.4617777777777778
`158/1,'141/5,0,0,0.4688888888888889
`158/1,'142/1,0,0,0.4662222222222222
`158/1,'142/2,0,0,0.46
`158/1,'142/3,0,0,0.44266666666666665
`158/1,'142/4,0,0,0.45466666666666666
`158/1,'142/5,0,0,0.4471111111111111
`158/1,'143/1,0,0,0.4742222222222222
`158/1,'143/2,0,0,0.47244444444444444
`158/1,'143/3,0,0,0.4568888888888889
`158/1,'143/4,0,0,0.472
`158/1,'143/5,0,0,0.47688888888888886
`158/1,'147/1,0,0,0.49955555555555553
`158/1,'147/2,0,0,0.48133333333333334
