Probe 1,Probe 2,Passed?,Should?,Hamming
`140/1,'147/4,1,0,0.4675
`140/1,'147/5,1,0,0.4855
`140/1,'148/2,1,0,0.5135
`140/1,'148/3,1,0,0.4815
`140/1,'148/4,1,0,0.4755
`140/1,'148/5,1,0,0.4915
`140/1,'15/1,1,0,0.4865
`140/1,'15/2,1,0,0.492
`140/1,'15/3,1,0,0.4825
`140/1,'15/4,1,0,0.4675
`140/1,'15/5,1,0,0.4825
`140/1,'151/1,1,0,0.488
`140/1,'151/2,1,0,0.5095
`140/1,'151/3,1,0,0.4875
`140/1,'151/4,1,0,0.477
`140/1,'151/5,1,0,0.485
`140/1,'152/1,1,0,0.478
`140/1,'152/2,1,0,0.465
`140/1,'152/3,1,0,0.4825
`140/1,'152/4,1,0,0.47
`140/1,'152/5,1,0,0.4775
`140/1,'153/2,1,0,0.487
`140/1,'153/3,1,0,0.4725
`140/1,'155/1,1,0,0.4805
`140/1,'155/2,1,0,0.491
`140/1,'155/3,1,0,0.492
`140/1,'155/4,1,0,0.478
`140/1,'158/1,1,0,0.495
`140/1,'158/2,1,0,0.4815
`140/1,'158/3,1,0,0.4815
`140/1,'158/4,1,0,0.4865
`140/1,'158/5,1,0,0.485
`140/1,'16/1,1,0,0.4735
`140/1,'16/2,1,0,0.489
`140/1,'16/3,1,0,0.472
`140/1,'16/4,1,0,0.4635
`140/1,'16/5,1,0,0.4655
`140/1,'161/1,1,0,0.4695
`140/1,'161/2,1,0,0.473
`140/1,'161/3,1,0,0.4685
`140/1,'161/4,1,0,0.476
`140/1,'161/5,1,0,0.475
`140/1,'162/1,1,0,0.4875
`140/1,'162/3,1,0,0.503
`140/1,'162/5,1,0,0.47
`140/1,'165/1,1,0,0.4755
`140/1,'165/2,1,0,0.4925
`140/1,'165/3,1,0,0.501
`140/1,'165/4,1,0,0.482
`140/1,'165/5,1,0,0.5
`140/1,'166/2,1,0,0.4745
`140/1,'166/4,1,0,0.488
`140/1,'166/5,1,0,0.4885
`140/1,'167/1,1,0,0.478
`140/1,'167/2,1,0,0.468
`140/1,'167/3,1,0,0.4805
`140/1,'167/4,1,0,0.479
`140/1,'167/5,1,0,0.4875
`140/1,'168/1,1,0,0.4815
`140/1,'168/3,1,0,0.482
`140/1,'168/5,1,0,0.4905
`140/1,'169/1,1,0,0.4685
`140/1,'169/2,1,0,0.466
`140/1,'169/3,1,0,0.4685
`140/1,'169/4,1,0,0.485
`140/1,'169/5,1,0,0.477
`140/1,'170/1,1,0,0.4675
`140/1,'170/2,1,0,0.4755
`140/1,'170/3,1,0,0.4685
`140/1,'171/1,1,0,0.4935
`140/1,'171/5,1,0,0.4945
`140/1,'175/1,1,0,0.479
`140/1,'175/2,1,0,0.492
`140/1,'175/3,1,0,0.48
`140/1,'175/4,1,0,0.481
`140/1,'175/5,1,0,0.5005
`140/1,'177/1,1,0,0.47
`140/1,'177/2,1,0,0.4755
`140/1,'177/3,1,0,0.46
`140/1,'177/4,1,0,0.468
`140/1,'177/5,1,0,0.469
`140/1,'178/1,1,0,0.4775
`140/1,'178/3,1,0,0.4955
`140/1,'180/2,1,0,0.475
`140/1,'180/3,1,0,0.48
`140/1,'180/4,1,0,0.4815
`140/1,'180/5,1,0,0.483
`140/1,'181/1,1,0,0.4835
`140/1,'181/2,1,0,0.4755
`140/1,'181/3,1,0,0.4905
`140/1,'181/4,1,0,0.483
`140/1,'181/5,1,0,0.4785
`140/1,'182/1,1,0,0.4875
`140/1,'182/2,1,0,0.478
`140/1,'182/3,1,0,0.4795
`140/1,'182/4,1,0,0.4795
`140/1,'182/5,1,0,0.479
`140/1,'183/1,1,0,0.498
`140/1,'183/2,1,0,0.493
`140/1,'183/3,1,0,0.489
`140/1,'183/4,1,0,0.49
`140/1,'183/5,1,0,0.4835
`140/1,'186/1,1,0,0.4625
`140/1,'186/2,1,0,0.469
`140/1,'186/4,1,0,0.475
`140/1,'186/5,1,0,0.483
`140/1,'19/1,1,0,0.507
`140/1,'19/2,1,0,0.506
`140/1,'19/3,1,0,0.4995
`140/1,'19/4,1,0,0.491
`140/1,'19/5,1,0,0.4995
`140/1,'190/1,1,0,0.488
`140/1,'190/2,1,0,0.475
`140/1,'190/3,1,0,0.4885
`140/1,'192/1,1,0,0.487
`140/1,'192/2,1,0,0.4795
`140/1,'192/3,1,0,0.502
`140/1,'192/4,1,0,0.484
`140/1,'192/5,1,0,0.4835
`140/1,'194/2,1,0,0.4965
`140/1,'194/3,1,0,0.487
`140/1,'194/4,1,0,0.4815
`140/1,'194/5,1,0,0.478
`140/1,'195/1,1,0,0.493
`140/1,'195/3,1,0,0.4995
`140/1,'195/4,1,0,0.4995
`140/1,'195/5,1,0,0.4855
`140/1,'196/1,1,0,0.4755
`140/1,'196/2,1,0,0.4685
`140/1,'196/3,1,0,0.4585
`140/1,'196/4,1,0,0.4865
`140/1,'199/1,1,0,0.4675
`140/1,'199/2,1,0,0.4925
`140/1,'199/3,1,0,0.4855
`140/1,'199/4,1,0,0.4815
`140/1,'199/5,1,0,0.496
`140/1,'2/1,1,0,0.477
`140/1,'2/2,1,0,0.473
`140/1,'2/3,1,0,0.477
`140/1,'2/5,1,0,0.47
`140/1,'214/1,1,0,0.483
`140/1,'214/2,1,0,0.4825
`140/1,'214/4,1,0,0.4825
`140/1,'214/5,1,0,0.4865
`140/1,'220/1,1,0,0.486
`140/1,'220/2,1,0,0.4945
`140/1,'220/3,1,0,0.4905
`140/1,'220/4,1,0,0.4745
`140/1,'220/5,1,0,0.49
`140/1,'221/1,1,0,0.4465
`140/1,'221/2,1,0,0.4785
`140/1,'221/3,1,0,0.4855
`140/1,'221/4,1,0,0.48
`140/1,'221/5,1,0,0.494
`140/1,'222/1,1,0,0.4865
`140/1,'222/2,1,0,0.4845
`140/1,'222/3,1,0,0.4615
`140/1,'224/2,1,0,0.4595
`140/1,'224/4,1,0,0.4805
`140/1,'225/1,1,0,0.4795
`140/1,'225/2,1,0,0.4755
`140/1,'225/4,1,0,0.474
`140/1,'225/5,1,0,0.4995
`140/1,'227/1,1,0,0.4855
`140/1,'227/2,1,0,0.4845
`140/1,'227/3,1,0,0.479
`140/1,'227/4,1,0,0.484
`140/1,'237/1,1,0,0.457
`140/1,'237/2,1,0,0.4925
`140/1,'237/3,1,0,0.4845
`140/1,'237/4,1,0,0.4975
`140/1,'237/5,1,0,0.4955
`140/1,'25/1,1,0,0.494
`140/1,'25/2,1,0,0.4885
`140/1,'25/3,1,0,0.4815
`140/1,'27/1,1,0,0.469
`140/1,'27/2,1,0,0.4695
`140/1,'27/3,1,0,0.469
`140/1,'27/4,1,0,0.4775
`140/1,'27/5,1,0,0.4655
`140/1,'29/1,1,0,0.488
`140/1,'29/2,1,0,0.486
`140/1,'29/3,1,0,0.476
`140/1,'29/4,1,0,0.49
`140/1,'35/1,1,0,0.488
`140/1,'35/2,1,0,0.4855
`140/1,'35/3,1,0,0.472
`140/1,'37/3,1,0,0.4655
`140/1,'37/4,1,0,0.4755
`140/1,'38/1,1,0,0.483
`140/1,'38/2,1,0,0.491
`140/1,'38/3,1,0,0.475
`140/1,'38/4,1,0,0.473
`140/1,'38/5,1,0,0.49
`140/1,'40/1,1,0,0.478
`140/1,'40/2,1,0,0.482
`140/1,'41/1,1,0,0.488
`140/1,'41/3,1,0,0.4885
`140/1,'41/4,1,0,0.4915
`140/1,'41/5,1,0,0.469
`140/1,'42/1,1,0,0.484
`140/1,'42/3,1,0,0.474
`140/1,'42/4,1,0,0.4885
`140/1,'42/5,1,0,0.478
`140/1,'44/1,1,0,0.4865
`140/1,'44/2,1,0,0.4975
`140/1,'44/3,1,0,0.5055
`140/1,'44/4,1,0,0.484
`140/1,'44/5,1,0,0.484
`140/1,'45/3,1,0,0.4845
`140/1,'45/4,1,0,0.486
`140/1,'45/5,1,0,0.475
`140/1,'46/2,1,0,0.484
`140/1,'46/3,1,0,0.493
`140/1,'46/4,1,0,0.475
`140/1,'46/5,1,0,0.4835
`140/1,'47/2,1,0,0.47
`140/1,'47/3,1,0,0.4705
`140/1,'47/4,1,0,0.476
`140/1,'47/5,1,0,0.4835
`140/1,'49/3,1,0,0.5015
`140/1,'49/4,1,0,0.4595
`140/1,'49/5,1,0,0.501
`140/1,'51/1,1,0,0.51
`140/1,'51/2,1,0,0.4805
`140/1,'51/3,1,0,0.49
`140/1,'51/4,1,0,0.509
`140/1,'51/5,1,0,0.4715
`140/1,'54/1,1,0,0.481
`140/1,'54/5,1,0,0.473
`140/1,'55/1,1,0,0.467
`140/1,'55/2,1,0,0.486
`140/1,'55/3,1,0,0.4875
`140/1,'55/4,1,0,0.4785
`140/1,'55/5,1,0,0.4865
`140/1,'56/1,1,0,0.492
`140/1,'56/2,1,0,0.4595
`140/1,'56/4,1,0,0.4755
`140/1,'58/1,1,0,0.4995
`140/1,'58/2,1,0,0.5085
`140/1,'58/3,1,0,0.504
`140/1,'58/5,1,0,0.502
`140/1,'59/1,1,0,0.4935
`140/1,'59/2,1,0,0.4885
`140/1,'59/3,1,0,0.49
`140/1,'59/4,1,0,0.51
`140/1,'59/5,1,0,0.4855
`140/1,'6/1,1,0,0.471
`140/1,'6/3,1,0,0.492
`140/1,'6/4,1,0,0.474
`140/1,'61/1,1,0,0.4825
`140/1,'61/2,1,0,0.4695
`140/1,'61/3,1,0,0.4845
`140/1,'69/1,1,0,0.461
`140/1,'69/2,1,0,0.4715
`140/1,'7/2,1,0,0.481
`140/1,'7/3,1,0,0.476
`140/1,'70/1,1,0,0.481
`140/1,'70/2,1,0,0.4755
`140/1,'72/1,1,0,0.496
`140/1,'72/2,1,0,0.506
`140/1,'72/3,1,0,0.5005
`140/1,'72/4,1,0,0.491
`140/1,'72/5,1,0,0.508
`140/1,'74/1,1,0,0.4605
`140/1,'74/2,1,0,0.473
`140/1,'74/3,1,0,0.46
`140/1,'74/4,1,0,0.4785
`140/1,'74/5,1,0,0.4755
`140/1,'76/1,1,0,0.485
`140/1,'76/2,1,0,0.475
`140/1,'76/3,1,0,0.4785
`140/1,'76/5,1,0,0.472
`140/1,'78/4,1,0,0.477
`140/1,'78/5,1,0,0.4815
`140/1,'8/1,1,0,0.477
`140/1,'8/2,1,0,0.4765
`140/1,'8/3,1,0,0.4935
`140/1,'8/4,1,0,0.481
`140/1,'8/5,1,0,0.482
`140/1,'81/1,1,0,0.4825
`140/1,'81/2,1,0,0.489
`140/1,'81/4,1,0,0.485
`140/1,'81/5,1,0,0.49
`140/1,'83/1,1,0,0.47
`140/1,'83/2,1,0,0.474
`140/1,'83/3,1,0,0.474
`140/1,'83/4,1,0,0.484
`140/1,'83/5,1,0,0.4745
`140/1,'84/1,1,0,0.483
`140/1,'84/2,1,0,0.486
`140/1,'84/3,1,0,0.4865
`140/1,'84/5,1,0,0.4855
`140/1,'85/1,1,0,0.4825
`140/1,'85/2,1,0,0.49
`140/1,'85/3,1,0,0.489
`140/1,'85/4,1,0,0.473
`140/1,'85/5,1,0,0.4805
`140/1,'88/1,1,0,0.481
`140/1,'88/2,1,0,0.4795
`140/1,'88/3,1,0,0.488
`140/1,'88/4,1,0,0.4875
`140/1,'88/5,1,0,0.4745
`140/1,'89/1,1,0,0.468
`140/1,'89/2,1,0,0.4775
`140/1,'89/3,1,0,0.4765
`140/1,'89/4,1,0,0.4865
`140/1,'89/5,1,0,0.4905
`140/1,'91/2,1,0,0.4695
`140/1,'91/3,1,0,0.4805
`140/1,'91/4,1,0,0.473
`140/1,'94/1,1,0,0.4965
`140/1,'94/2,1,0,0.4945
`140/1,'94/3,1,0,0.472
`140/1,'94/4,1,0,0.4695
`140/1,'94/5,1,0,0.48
`140/1,'96/1,1,0,0.492
`140/1,'96/2,1,0,0.4835
`140/1,'96/3,1,0,0.478
`140/1,'99/1,1,0,0.4745
`140/1,'99/2,1,0,0.4795
`140/1,'99/3,1,0,0.4975
`140/1,'99/4,1,0,0.4975
`140/1,'99/5,1,0,0.4905
`141/1,'1/1,1,0,0.494
`141/1,'1/2,1,0,0.493
`141/1,'1/3,1,0,0.4985
`141/1,'1/4,1,0,0.491
`141/1,'1/5,1,0,0.49
`141/1,'10/1,1,0,0.5055
`141/1,'10/2,1,0,0.4805
`141/1,'10/3,1,0,0.487
`141/1,'10/4,1,0,0.467
`141/1,'10/5,1,0,0.4945
`141/1,'100/1,1,0,0.4925
`141/1,'100/2,1,0,0.4715
`141/1,'100/3,1,0,0.47
`141/1,'100/4,1,0,0.4885
`141/1,'100/5,1,0,0.4855
`141/1,'101/1,1,0,0.4725
`141/1,'101/2,1,0,0.488
`141/1,'101/3,1,0,0.481
`141/1,'101/5,1,0,0.486
`141/1,'102/1,1,0,0.4685
`141/1,'102/3,1,0,0.51
`141/1,'102/4,1,0,0.491
`141/1,'104/1,1,0,0.4745
`141/1,'104/2,1,0,0.4595
`141/1,'104/5,1,0,0.472
`141/1,'105/1,1,0,0.4745
`141/1,'105/2,1,0,0.4965
`141/1,'105/3,1,0,0.487
`141/1,'105/4,1,0,0.4805
`141/1,'105/5,1,0,0.483
`141/1,'106/1,1,0,0.4675
`141/1,'106/2,1,0,0.4795
`141/1,'106/3,1,0,0.4605
`141/1,'106/4,1,0,0.464
`141/1,'106/5,1,0,0.48
`141/1,'11/1,1,0,0.4725
`141/1,'11/2,1,0,0.4745
`141/1,'11/3,1,0,0.473
`141/1,'11/5,1,0,0.4815
`141/1,'113/1,1,0,0.474
`141/1,'113/2,1,0,0.477
`141/1,'113/3,1,0,0.4645
`141/1,'113/4,1,0,0.4805
`141/1,'113/5,1,0,0.4695
`141/1,'12/1,1,0,0.505
`141/1,'12/2,1,0,0.498
`141/1,'12/3,1,0,0.4905
`141/1,'12/4,1,0,0.473
`141/1,'12/5,1,0,0.491
`141/1,'124/1,1,0,0.4815
`141/1,'124/2,1,0,0.4725
`141/1,'124/3,1,0,0.482
`141/1,'124/4,1,0,0.4685
`141/1,'124/5,1,0,0.48
`141/1,'125/1,1,0,0.4785
`141/1,'125/2,1,0,0.4825
`141/1,'125/4,1,0,0.4905
`141/1,'125/5,1,0,0.498
`141/1,'126/2,1,0,0.4845
`141/1,'126/3,1,0,0.4855
`141/1,'126/4,1,0,0.4845
`141/1,'13/1,1,0,0.474
`141/1,'13/2,1,0,0.4915
`141/1,'13/4,1,0,0.4715
`141/1,'130/1,1,0,0.485
`141/1,'130/2,1,0,0.4765
`141/1,'130/3,1,0,0.4855
`141/1,'130/4,1,0,0.476
`141/1,'130/5,1,0,0.4865
`141/1,'131/1,1,0,0.507
`141/1,'131/2,1,0,0.491
`141/1,'131/3,1,0,0.489
`141/1,'131/4,1,0,0.4995
`141/1,'131/5,1,0,0.494
`141/1,'135/1,1,0,0.49
`141/1,'135/2,1,0,0.4875
`141/1,'135/3,1,0,0.496
`141/1,'135/4,1,0,0.4845
`141/1,'135/5,1,0,0.479
`141/1,'136/1,1,0,0.4965
`141/1,'136/2,1,0,0.491
`141/1,'136/3,1,0,0.492
`141/1,'136/4,1,0,0.4775
`141/1,'136/5,1,0,0.495
`141/1,'14/1,1,0,0.475
`141/1,'14/2,1,0,0.475
`141/1,'14/3,1,0,0.4645
`141/1,'14/4,1,0,0.4775
`141/1,'14/5,1,0,0.466
`141/1,'140/1,1,0,0.4685
`141/1,'140/3,1,0,0.469
`141/1,'140/4,1,0,0.485
`141/1,'141/2,1,1,0.355
`141/1,'141/3,1,1,0.3335
`141/1,'141/4,1,1,0.3345
`141/1,'141/5,1,1,0.3405
`141/1,'142/1,1,0,0.4895
`141/1,'142/2,1,0,0.498
`141/1,'142/3,1,0,0.473
`141/1,'142/4,1,0,0.4935
`141/1,'142/5,1,0,0.477
`141/1,'143/1,1,0,0.4915
`141/1,'143/2,1,0,0.494
`141/1,'143/3,1,0,0.486
`141/1,'143/4,1,0,0.49
`141/1,'143/5,1,0,0.4965
`141/1,'147/1,1,0,0.484
`141/1,'147/2,1,0,0.479
`141/1,'147/3,1,0,0.478
`141/1,'147/4,1,0,0.473
`141/1,'147/5,1,0,0.501
`141/1,'148/2,1,0,0.488
`141/1,'148/3,1,0,0.491
`141/1,'148/4,1,0,0.472
`141/1,'148/5,1,0,0.477
`141/1,'15/1,1,0,0.499
`141/1,'15/2,1,0,0.4715
`141/1,'15/3,1,0,0.481
`141/1,'15/4,1,0,0.492
`141/1,'15/5,1,0,0.488
`141/1,'151/1,1,0,0.5005
`141/1,'151/2,1,0,0.503
`141/1,'151/3,1,0,0.499
`141/1,'151/4,1,0,0.4935
`141/1,'151/5,1,0,0.4765
`141/1,'152/1,1,0,0.4855
`141/1,'152/2,1,0,0.4925
`141/1,'152/3,1,0,0.484
`141/1,'152/4,1,0,0.4725
`141/1,'152/5,1,0,0.497
`141/1,'153/2,1,0,0.4755
`141/1,'153/3,1,0,0.47
`141/1,'155/1,1,0,0.479
`141/1,'155/2,1,0,0.4655
`141/1,'155/3,1,0,0.4605
`141/1,'155/4,1,0,0.4785
`141/1,'158/1,1,0,0.4725
`141/1,'158/2,1,0,0.475
`141/1,'158/3,1,0,0.473
`141/1,'158/4,1,0,0.477
`141/1,'158/5,1,0,0.4875
`141/1,'16/1,1,0,0.498
`141/1,'16/2,1,0,0.4975
`141/1,'16/3,1,0,0.4805
`141/1,'16/4,1,0,0.483
`141/1,'16/5,1,0,0.487
`141/1,'161/1,1,0,0.475
`141/1,'161/2,1,0,0.4855
`141/1,'161/3,1,0,0.476
`141/1,'161/4,1,0,0.4875
`141/1,'161/5,1,0,0.4905
`141/1,'162/1,1,0,0.48
`141/1,'162/3,1,0,0.4855
`141/1,'162/5,1,0,0.4765
`141/1,'165/1,1,0,0.49
`141/1,'165/2,1,0,0.486
`141/1,'165/3,1,0,0.4715
`141/1,'165/4,1,0,0.4965
`141/1,'165/5,1,0,0.4885
`141/1,'166/2,1,0,0.501
`141/1,'166/4,1,0,0.5065
`141/1,'166/5,1,0,0.489
`141/1,'167/1,1,0,0.4765
`141/1,'167/2,1,0,0.4865
`141/1,'167/3,1,0,0.499
`141/1,'167/4,1,0,0.4995
`141/1,'167/5,1,0,0.496
`141/1,'168/1,1,0,0.482
`141/1,'168/3,1,0,0.4825
`141/1,'168/5,1,0,0.478
`141/1,'169/1,1,0,0.491
`141/1,'169/2,1,0,0.4905
`141/1,'169/3,1,0,0.474
`141/1,'169/4,1,0,0.4705
`141/1,'169/5,1,0,0.4835
`141/1,'170/1,1,0,0.479
`141/1,'170/2,1,0,0.485
`141/1,'170/3,1,0,0.488
`141/1,'171/1,1,0,0.483
`141/1,'171/5,1,0,0.487
`141/1,'175/1,1,0,0.4975
`141/1,'175/2,1,0,0.5025
`141/1,'175/3,1,0,0.4615
`141/1,'175/4,1,0,0.4915
`141/1,'175/5,1,0,0.465
`141/1,'177/1,1,0,0.4805
`141/1,'177/2,1,0,0.468
`141/1,'177/3,1,0,0.4885
`141/1,'177/4,1,0,0.4875
`141/1,'177/5,1,0,0.4715
`141/1,'178/1,1,0,0.478
`141/1,'178/3,1,0,0.49
`141/1,'180/2,1,0,0.4745
`141/1,'180/3,1,0,0.4825
`141/1,'180/4,1,0,0.484
`141/1,'180/5,1,0,0.4825
`141/1,'181/1,1,0,0.483
`141/1,'181/2,1,0,0.472
`141/1,'181/3,1,0,0.483
`141/1,'181/4,1,0,0.4985
`141/1,'181/5,1,0,0.48
`141/1,'182/1,1,0,0.491
`141/1,'182/2,1,0,0.4805
`141/1,'182/3,1,0,0.474
`141/1,'182/4,1,0,0.469
`141/1,'182/5,1,0,0.4925
`141/1,'183/1,1,0,0.4865
`141/1,'183/2,1,0,0.4975
`141/1,'183/3,1,0,0.5035
`141/1,'183/4,1,0,0.4785
`141/1,'183/5,1,0,0.49
`141/1,'186/1,1,0,0.501
`141/1,'186/2,1,0,0.5025
`141/1,'186/4,1,0,0.4695
`141/1,'186/5,1,0,0.4825
`141/1,'19/1,1,0,0.4805
`141/1,'19/2,1,0,0.4855
`141/1,'19/3,1,0,0.487
`141/1,'19/4,1,0,0.4965
`141/1,'19/5,1,0,0.484
`141/1,'190/1,1,0,0.4925
`141/1,'190/2,1,0,0.4725
`141/1,'190/3,1,0,0.474
`141/1,'192/1,1,0,0.4875
`141/1,'192/2,1,0,0.475
`141/1,'192/3,1,0,0.4695
`141/1,'192/4,1,0,0.4835
`141/1,'192/5,1,0,0.496
`141/1,'194/2,1,0,0.472
`141/1,'194/3,1,0,0.4775
`141/1,'194/4,1,0,0.472
`141/1,'194/5,1,0,0.4785
`141/1,'195/1,1,0,0.4735
`141/1,'195/3,1,0,0.491
`141/1,'195/4,1,0,0.487
`141/1,'195/5,1,0,0.486
`141/1,'196/1,1,0,0.482
`141/1,'196/2,1,0,0.47
`141/1,'196/3,1,0,0.483
`141/1,'196/4,1,0,0.484
`141/1,'199/1,1,0,0.464
`141/1,'199/2,1,0,0.478
`141/1,'199/3,1,0,0.461
`141/1,'199/4,1,0,0.456
`141/1,'199/5,1,0,0.4625
`141/1,'2/1,1,0,0.4785
`141/1,'2/2,1,0,0.4755
`141/1,'2/3,1,0,0.4565
`141/1,'2/5,1,0,0.4685
`141/1,'214/1,1,0,0.4695
`141/1,'214/2,1,0,0.495
`141/1,'214/4,1,0,0.459
`141/1,'214/5,1,0,0.47
`141/1,'220/1,1,0,0.4915
`141/1,'220/2,1,0,0.48
`141/1,'220/3,1,0,0.484
`141/1,'220/4,1,0,0.475
`141/1,'220/5,1,0,0.4805
`141/1,'221/1,1,0,0.477
`141/1,'221/2,1,0,0.468
`141/1,'221/3,1,0,0.488
`141/1,'221/4,1,0,0.4875
`141/1,'221/5,1,0,0.5005
`141/1,'222/1,1,0,0.465
`141/1,'222/2,1,0,0.478
`141/1,'222/3,1,0,0.486
`141/1,'224/2,1,0,0.464
`141/1,'224/4,1,0,0.485
`141/1,'225/1,1,0,0.471
`141/1,'225/2,1,0,0.489
`141/1,'225/4,1,0,0.4875
`141/1,'225/5,1,0,0.487
`141/1,'227/1,1,0,0.488
`141/1,'227/2,1,0,0.489
`141/1,'227/3,1,0,0.4745
`141/1,'227/4,1,0,0.4835
`141/1,'237/1,1,0,0.4855
`141/1,'237/2,1,0,0.5
`141/1,'237/3,1,0,0.494
`141/1,'237/4,1,0,0.485
`141/1,'237/5,1,0,0.492
`141/1,'25/1,1,0,0.4835
`141/1,'25/2,1,0,0.491
`141/1,'25/3,1,0,0.487
`141/1,'27/1,1,0,0.4935
`141/1,'27/2,1,0,0.478
`141/1,'27/3,1,0,0.4765
`141/1,'27/4,1,0,0.476
`141/1,'27/5,1,0,0.484
`141/1,'29/1,1,0,0.4805
`141/1,'29/2,1,0,0.4855
`141/1,'29/3,1,0,0.4725
`141/1,'29/4,1,0,0.5005
`141/1,'35/1,1,0,0.4855
`141/1,'35/2,1,0,0.469
`141/1,'35/3,1,0,0.4625
`141/1,'37/3,1,0,0.471
`141/1,'37/4,1,0,0.48
`141/1,'38/1,1,0,0.5105
`141/1,'38/2,1,0,0.4885
`141/1,'38/3,1,0,0.4865
`141/1,'38/4,1,0,0.4895
`141/1,'38/5,1,0,0.5005
`141/1,'40/1,1,0,0.4905
`141/1,'40/2,1,0,0.4915
`141/1,'41/1,1,0,0.4705
`141/1,'41/3,1,0,0.484
`141/1,'41/4,1,0,0.467
`141/1,'41/5,1,0,0.4865
`141/1,'42/1,1,0,0.5125
`141/1,'42/3,1,0,0.4985
`141/1,'42/4,1,0,0.501
`141/1,'42/5,1,0,0.4905
`141/1,'44/1,1,0,0.489
`141/1,'44/2,1,0,0.508
`141/1,'44/3,1,0,0.494
`141/1,'44/4,1,0,0.4995
`141/1,'44/5,1,0,0.4885
`141/1,'45/3,1,0,0.475
`141/1,'45/4,1,0,0.4715
`141/1,'45/5,1,0,0.4775
`141/1,'46/2,1,0,0.4865
`141/1,'46/3,1,0,0.4725
`141/1,'46/4,1,0,0.4855
`141/1,'46/5,1,0,0.505
`141/1,'47/2,1,0,0.4755
`141/1,'47/3,1,0,0.47
`141/1,'47/4,1,0,0.4655
`141/1,'47/5,1,0,0.481
`141/1,'49/3,1,0,0.497
`141/1,'49/4,1,0,0.486
`141/1,'49/5,1,0,0.4985
`141/1,'51/1,1,0,0.4945
`141/1,'51/2,1,0,0.478
`141/1,'51/3,1,0,0.4695
`141/1,'51/4,1,0,0.4685
`141/1,'51/5,1,0,0.47
`141/1,'54/1,1,0,0.4895
`141/1,'54/5,1,0,0.4715
`141/1,'55/1,1,0,0.4715
`141/1,'55/2,1,0,0.4665
`141/1,'55/3,1,0,0.472
`141/1,'55/4,1,0,0.476
`141/1,'55/5,1,0,0.47
`141/1,'56/1,1,0,0.4915
`141/1,'56/2,1,0,0.505
`141/1,'56/4,1,0,0.506
`141/1,'58/1,1,0,0.479
`141/1,'58/2,1,0,0.482
`141/1,'58/3,1,0,0.4605
`141/1,'58/5,1,0,0.4865
`141/1,'59/1,1,0,0.483
`141/1,'59/2,1,0,0.493
`141/1,'59/3,1,0,0.4845
`141/1,'59/4,1,0,0.4865
`141/1,'59/5,1,0,0.484
`141/1,'6/1,1,0,0.4845
`141/1,'6/3,1,0,0.4995
`141/1,'6/4,1,0,0.4975
`141/1,'61/1,1,0,0.481
`141/1,'61/2,1,0,0.475
`141/1,'61/3,1,0,0.496
`141/1,'69/1,1,0,0.4775
`141/1,'69/2,1,0,0.492
`141/1,'7/2,1,0,0.4785
`141/1,'7/3,1,0,0.4955
`141/1,'70/1,1,0,0.4975
`141/1,'70/2,1,0,0.484
`141/1,'72/1,1,0,0.4745
`141/1,'72/2,1,0,0.4745
`141/1,'72/3,1,0,0.484
`141/1,'72/4,1,0,0.4895
`141/1,'72/5,1,0,0.4925
`141/1,'74/1,1,0,0.476
`141/1,'74/2,1,0,0.4835
`141/1,'74/3,1,0,0.4835
`141/1,'74/4,1,0,0.489
`141/1,'74/5,1,0,0.488
`141/1,'76/1,1,0,0.4845
`141/1,'76/2,1,0,0.4875
`141/1,'76/3,1,0,0.505
`141/1,'76/5,1,0,0.4945
`141/1,'78/4,1,0,0.4825
`141/1,'78/5,1,0,0.477
`141/1,'8/1,1,0,0.4755
`141/1,'8/2,1,0,0.477
`141/1,'8/3,1,0,0.479
`141/1,'8/4,1,0,0.4845
`141/1,'8/5,1,0,0.4885
`141/1,'81/1,1,0,0.466
`141/1,'81/2,1,0,0.4725
`141/1,'81/4,1,0,0.4635
`141/1,'81/5,1,0,0.4645
`141/1,'83/1,1,0,0.4675
`141/1,'83/2,1,0,0.4815
`141/1,'83/3,1,0,0.4875
`141/1,'83/4,1,0,0.4765
`141/1,'83/5,1,0,0.5
`141/1,'84/1,1,0,0.4885
`141/1,'84/2,1,0,0.4785
`141/1,'84/3,1,0,0.496
`141/1,'84/5,1,0,0.498
`141/1,'85/1,1,0,0.471
`141/1,'85/2,1,0,0.4875
`141/1,'85/3,1,0,0.4815
`141/1,'85/4,1,0,0.4875
`141/1,'85/5,1,0,0.474
`141/1,'88/1,1,0,0.4705
`141/1,'88/2,1,0,0.471
`141/1,'88/3,1,0,0.4815
`141/1,'88/4,1,0,0.473
`141/1,'88/5,1,0,0.468
`141/1,'89/1,1,0,0.4905
`141/1,'89/2,1,0,0.473
`141/1,'89/3,1,0,0.474
`141/1,'89/4,1,0,0.503
`141/1,'89/5,1,0,0.478
`141/1,'91/2,1,0,0.499
`141/1,'91/3,1,0,0.492
`141/1,'91/4,1,0,0.4765
`141/1,'94/1,1,0,0.476
`141/1,'94/2,1,0,0.492
`141/1,'94/3,1,0,0.4725
`141/1,'94/4,1,0,0.477
`141/1,'94/5,1,0,0.4735
`141/1,'96/1,1,0,0.4895
`141/1,'96/2,1,0,0.483
`141/1,'96/3,1,0,0.4975
`141/1,'99/1,1,0,0.49
`141/1,'99/2,1,0,0.497
`141/1,'99/3,1,0,0.469
